name,bmi
293764.jpg,22.377793333422300
293789.jpg,25.059285529575700
293790.jpg,28.48082787890110
293796.jpg,21.617890268611300
293813.jpg,20.360669492780300
293814.jpg,27.368625504984600
293818.jpg,30.27289725394410
293822.jpg,27.475641180106000
293826.jpg,25.827045782663000
293827.jpg,20.2231876706364
293844.jpg,25.109627844255700
293851.jpg,25.67821693349740
293856.jpg,37.76252625015020
293861.jpg,25.827045782663000
293864.jpg,25.109627844255700
293870.jpg,25.827045782663000
293872.jpg,30.51517272739410
293878.jpg,23.028230121716000
293898.jpg,34.9710214785914
293899.jpg,26.147215771704300
293900.jpg,29.131419428131800
293907.jpg,29.684866845338900
293908.jpg,21.52253815221920
293912.jpg,21.910063077397600
293928.jpg,20.674173734400800
293929.jpg,25.685333597298600
293964.jpg,27.341594763745100
293971.jpg,25.104646763548600
293974.jpg,30.265046376055900
293982.jpg,26.5810805156582
293983.jpg,33.89524635221660
293985.jpg,25.827045782663000
293988.jpg,22.59635930888020
293990.jpg,18.881263125075100
294009.jpg,21.926874838378800
294019.jpg,24.327667115541800
294020.jpg,20.674173734400800
294028.jpg,21.926874838378800
294031.jpg,21.8264843934728
294037.jpg,25.090253131412900
294039.jpg,25.82441063872030
294043.jpg,21.910063077397600
294045.jpg,21.76516128435480
294055.jpg,28.796170558629700
294074.jpg,23.627627125029500
294078.jpg,30.344530553013100
294081.jpg,25.801998062536100
294082.jpg,25.827045782663000
294114.jpg,27.368625504984600
294117.jpg,44.63685234955680
294125.jpg,25.941468322333600
294130.jpg,30.131553413106800
294150.jpg,18.47058381487750
294153.jpg,37.30573279717990
294162.jpg,23.70994416557370
294170.jpg,30.8138603201969
294172.jpg,30.831184129900700
294173.jpg,33.6734149303674
294177.jpg,22.709977511178000
294178.jpg,41.05293825747690
294186.jpg,22.807187920820500
294210.jpg,20.614694464728400
294211.jpg,29.193200538650200
294212.jpg,38.939238256938100
294215.jpg,19.368307979040200
294224.jpg,24.69459267327630
294240.jpg,22.46494514823350
294243.jpg,21.455980823949000
294245.jpg,30.18227993400430
294253.jpg,29.529949473522000
294257.jpg,23.567427518181200
294258.jpg,35.18780855127630
294267.jpg,23.463387154821600
294278.jpg,27.467116532846800
294283.jpg,19.968840131763100
294302.jpg,31.56638928992140
294311.jpg,31.930063089148700
294315.jpg,27.91013454144110
294318.jpg,21.956479311545100
294324.jpg,25.82441063872030
294332.jpg,37.106450036511200
294334.jpg,22.59635930888020
294351.jpg,34.9710214785914
294361.jpg,21.412537082058000
294363.jpg,29.649344297066600
294364.jpg,25.067220891619500
294368.jpg,25.82441063872030
294369.jpg,23.012592866586200
294376.jpg,19.197447039086500
294388.jpg,27.12459797990580
294390.jpg,24.248726318166900
294400.jpg,22.150900429715200
294407.jpg,43.56343751177320
294418.jpg,28.696717536292200
294420.jpg,21.8264843934728
294433.jpg,26.11401295802590
294438.jpg,24.276182856776500
294441.jpg,19.766229531377700
294442.jpg,28.88799405018460
294453.jpg,35.508564628240400
294454.jpg,23.627627125029500
294466.jpg,21.926874838378800
294467.jpg,29.18013392057060
294479.jpg,21.52253815221920
294509.jpg,28.60480457326910
294516.jpg,21.412537082058000
294517.jpg,23.055908282920000
294519.jpg,20.982333643960200
294540.jpg,28.353152550035400
294542.jpg,24.365990472686700
294545.jpg,22.150900429715200
294560.jpg,26.446483030408200
294563.jpg,22.957374029033800
294567.jpg,28.341961017434500
294572.jpg,22.4982265484531
294581.jpg,29.953260197644700
294584.jpg,31.39999248529180
294587.jpg,24.961050164703900
294588.jpg,32.48798729691560
294596.jpg,36.491500673312800
294597.jpg,25.67821693349740
294602.jpg,24.412138181915300
294606.jpg,29.997635397937500
294607.jpg,23.387824792078200
294611.jpg,20.087702275404600
294612.jpg,20.360669492780300
294618.jpg,30.344530553013100
294622.jpg,22.807187920820500
294623.jpg,19.258464565733100
294627.jpg,20.805120213811900
294630.jpg,21.728836780033100
294637.jpg,27.89405195949850
294642.jpg,19.78991123022590
294656.jpg,32.983185383709900
294658.jpg,25.104353820343900
294668.jpg,27.43507724918680
294680.jpg,25.067220891619500
294686.jpg,34.08232034261850
294715.jpg,24.21038497380030
294721.jpg,33.00122516673610
294722.jpg,38.011979868034100
294727.jpg,20.982333643960200
294731.jpg,21.52253815221920
294734.jpg,28.696717536292200
294747.jpg,21.632910142743400
294748.jpg,27.368625504984600
294754.jpg,22.150900429715200
294759.jpg,29.837057777896400
294764.jpg,22.315241567598800
294767.jpg,20.526469128738400
294769.jpg,32.28051329840030
294770.jpg,20.982333643960200
294776.jpg,25.84814631026320
294794.jpg,24.74604446045600
294796.jpg,23.0882297685969
294802.jpg,23.752350663485100
294803.jpg,29.837057777896400
294804.jpg,31.56638928992140
294806.jpg,25.087906712902500
294807.jpg,39.155133639962100
294808.jpg,34.32956931831830
294809.jpg,32.28051329840030
294820.jpg,30.409583894427300
294831.jpg,27.97929959788490
294833.jpg,31.66385796836150
294836.jpg,22.709977511178000
294838.jpg,22.377793333422300
294840.jpg,29.02520313766470
294855.jpg,32.890312257568200
294865.jpg,32.54951757588700
294874.jpg,29.288039962691600
294882.jpg,31.455815743534300
294888.jpg,21.286708726099100
294907.jpg,34.302512799058300
294916.jpg,24.961050164703900
294917.jpg,40.44319167025840
294960.jpg,25.84814631026320
294961.jpg,23.674791967441100
294966.jpg,20.013918245008200
294968.jpg,17.720720343772100
294969.jpg,18.987218585934100
294970.jpg,38.39489407817300
294975.jpg,22.807187920820500
294984.jpg,21.286708726099100
294985.jpg,21.8264843934728
294987.jpg,7.576180815077150
294993.jpg,24.961050164703900
295004.jpg,21.768902353248500
295006.jpg,25.36149911121200
295007.jpg,21.412537082058000
295012.jpg,21.52253815221920
295013.jpg,21.873275810996100
295016.jpg,27.12459797990580
295020.jpg,25.842717168001000
295023.jpg,21.455980823949000
295026.jpg,19.197447039086500
295033.jpg,26.49934936152360
295057.jpg,33.9057474748823
295060.jpg,26.625120175684100
295062.jpg,32.28380722832870
295064.jpg,23.70994416557370
295067.jpg,24.392209905848400
295068.jpg,29.645369355673800
295073.jpg,32.54951757588700
295075.jpg,28.246038626847200
295076.jpg,27.046212014642100
295084.jpg,23.627627125029500
295085.jpg,28.19169622077270
295087.jpg,33.9057474748823
295092.jpg,24.394306086822500
295106.jpg,41.96466728792040
295107.jpg,24.88893775578080
295111.jpg,33.065621187007000
295113.jpg,42.981621023725900
295115.jpg,30.131553413106800
295117.jpg,42.82507416411600
295118.jpg,22.797759150429500
295126.jpg,25.059285529575700
295132.jpg,31.473919330732300
295133.jpg,25.842717168001000
295139.jpg,25.104646763548600
295140.jpg,24.21038497380030
295143.jpg,27.45715518117430
295144.jpg,39.749024042285300
295153.jpg,30.131553413106800
295154.jpg,22.957374029033800
295160.jpg,25.090253131412900
295162.jpg,24.40729546456120
295164.jpg,24.327667115541800
295175.jpg,25.497990088246800
295180.jpg,19.151070107139400
295181.jpg,24.40729546456120
295182.jpg,28.696717536292200
295184.jpg,26.5810805156582
295185.jpg,22.314220056906900
295202.jpg,28.36553942999050
295212.jpg,21.632910142743400
295216.jpg,21.256827804660900
295218.jpg,22.150900429715200
295221.jpg,22.807187920820500
295228.jpg,27.319443863315400
295231.jpg,21.157186424326600
295237.jpg,25.82441063872030
295244.jpg,29.213417436530200
295245.jpg,27.261881659477600
295248.jpg,30.666487633480300
295251.jpg,21.52253815221920
295257.jpg,26.38654830696790
295264.jpg,29.121225192154500
295266.jpg,30.541004239170400
295268.jpg,29.534533906286900
295273.jpg,28.3424370728812
295277.jpg,20.087702275404600
295296.jpg,25.827045782663000
295298.jpg,21.455980823949000
295300.jpg,32.890312257568200
295302.jpg,26.38654830696790
295304.jpg,28.12886510234530
295313.jpg,31.169823491788000
295318.jpg,29.15894282839880
295331.jpg,24.276182856776500
295334.jpg,25.827045782663000
295335.jpg,24.412138181915300
295336.jpg,25.768368080910500
295339.jpg,32.54951757588700
295340.jpg,19.77222703879300
295341.jpg,21.52253815221920
295345.jpg,34.456517603166600
295348.jpg,28.349579824159600
295357.jpg,33.964713992229900
295364.jpg,23.055908282920000
295368.jpg,23.296980153723600
295371.jpg,30.666487633480300
295374.jpg,26.544463721070300
295376.jpg,29.684866845338900
295379.jpg,23.674791967441100
295380.jpg,30.831184129900700
295394.jpg,25.827045782663000
295401.jpg,29.953260197644700
295403.jpg,20.34344848492940
295407.jpg,24.327667115541800
295412.jpg,30.666487633480300
295416.jpg,29.288754557473400
295418.jpg,29.757901566371200
295431.jpg,23.70994416557370
295436.jpg,31.01126060160120
295437.jpg,22.807187920820500
295439.jpg,23.18460911643520
295443.jpg,22.315241567598800
295449.jpg,23.70994416557370
295455.jpg,24.23681400652090
295464.jpg,27.43843630364030
295470.jpg,28.209581899102100
295478.jpg,19.52583637164890
295486.jpg,25.67821693349740
295490.jpg,28.836838227387400
295495.jpg,26.917760140916000
295500.jpg,34.43606104355070
295506.jpg,28.19169622077270
295512.jpg,21.184528970135400
295513.jpg,35.307548283558900
295517.jpg,29.859474801020300
295518.jpg,25.827045782663000
295521.jpg,29.757901566371200
295530.jpg,27.118398071796100
295535.jpg,24.365990472686700
295537.jpg,32.54951757588700
295540.jpg,24.365990472686700
295543.jpg,31.247536872851500
295544.jpg,17.720720343772100
295547.jpg,33.0544515720057
295550.jpg,26.5810805156582
295551.jpg,28.19169622077270
295553.jpg,23.8494144253712
295554.jpg,26.625120175684100
295555.jpg,30.409583894427300
295556.jpg,24.21038497380030
295559.jpg,31.01126060160120
295561.jpg,24.79963243877110
295563.jpg,20.197345005434000
295578.jpg,52.41820534587820
295581.jpg,27.261881659477600
295582.jpg,24.030698522822800
295584.jpg,23.736791048538000
295593.jpg,29.953260197644700
295595.jpg,30.41852058846980
295596.jpg,28.696717536292200
295600.jpg,14.526230984280100
295602.jpg,24.218317803155200
295603.jpg,30.666487633480300
295605.jpg,28.05780721097250
295610.jpg,25.726884599293700
295613.jpg,23.70994416557370
295619.jpg,23.70994416557370
295621.jpg,21.632910142743400
295622.jpg,25.38862370919190
295624.jpg,26.605416221696700
295626.jpg,22.503092081876200
295629.jpg,22.468439816810200
295634.jpg,25.84238820237500
295637.jpg,25.827045782663000
295638.jpg,20.62337433608200
295647.jpg,19.197447039086500
295655.jpg,24.344514530441800
295660.jpg,25.801998062536100
295666.jpg,28.88910469970590
295669.jpg,23.618300847862100
295678.jpg,19.52583637164890
295679.jpg,23.012592866586200
295680.jpg,32.54951757588700
295687.jpg,31.279422114558500
295693.jpg,23.74812802336720
295697.jpg,29.259732803056600
295699.jpg,27.45715518117430
295700.jpg,24.79963243877110
295702.jpg,32.48798729691560
295712.jpg,17.27770233517780
295719.jpg,27.97929959788490
295741.jpg,21.52253815221920
295742.jpg,23.777066949295200
295745.jpg,22.428566060922700
295753.jpg,31.193287676891700
295755.jpg,24.961050164703900
295775.jpg,27.368625504984600
295778.jpg,28.05780721097250
295789.jpg,24.394306086822500
295796.jpg,15.662053455984800
295800.jpg,20.34344848492940
295802.jpg,19.968840131763100
295804.jpg,25.801998062536100
295811.jpg,30.131553413106800
295812.jpg,32.07815975342330
295813.jpg,20.62337433608200
295815.jpg,23.70994416557370
295817.jpg,25.842717168001000
295819.jpg,24.819007151613800
295822.jpg,21.109238645574300
295825.jpg,32.44936521411510
295827.jpg,29.649344297066600
295830.jpg,32.61309085240240
295837.jpg,22.53067071428170
295845.jpg,18.65286639858990
295858.jpg,25.84238820237500
295859.jpg,31.64786888957440
295860.jpg,19.368307979040200
295866.jpg,27.89405195949850
295868.jpg,30.131553413106800
295871.jpg,19.968840131763100
295873.jpg,28.24544913610030
295879.jpg,24.276182856776500
295880.jpg,24.327667115541800
295892.jpg,32.28051329840030
295902.jpg,24.21038497380030
295903.jpg,25.104646763548600
295904.jpg,23.055908282920000
295905.jpg,29.052461968560300
295912.jpg,33.28140021960520
295914.jpg,25.84814631026320
295915.jpg,25.82441063872030
295926.jpg,29.534533906286900
295933.jpg,18.794464147181800
295936.jpg,22.957374029033800
295937.jpg,32.890312257568200
295939.jpg,29.052461968560300
295945.jpg,25.440017684311700
295948.jpg,38.37203096716290
295951.jpg,23.111283759764800
295954.jpg,27.368625504984600
295959.jpg,40.89282248921640
295961.jpg,30.02087736751230
295962.jpg,29.121225192154500
295963.jpg,24.030698522822800
295964.jpg,28.696717536292200
295967.jpg,22.383439678307900
295973.jpg,22.709977511178000
295977.jpg,24.030698522822800
295978.jpg,25.104646763548600
295980.jpg,25.801998062536100
295982.jpg,25.747176988738700
295990.jpg,35.621840214406600
295993.jpg,22.314220056906900
295995.jpg,34.456517603166600
295998.jpg,30.409583894427300
296001.jpg,20.34344848492940
296003.jpg,20.674173734400800
296004.jpg,28.88910469970590
296005.jpg,35.508564628240400
296008.jpg,25.059285529575700
296013.jpg,27.43843630364030
296019.jpg,25.104646763548600
296020.jpg,27.368625504984600
296027.jpg,21.286708726099100
296030.jpg,29.757901566371200
296031.jpg,20.805120213811900
296036.jpg,19.370284336997200
296038.jpg,35.23962027596590
296042.jpg,25.067220891619500
296043.jpg,27.802712929403500
296049.jpg,22.315241567598800
296051.jpg,28.890104357296200
f_001.jpg,25.39021852
f_002.jpg,27.44059917
f_003.jpg,17.67453604
f_004.jpg,23.71184463
f_005.jpg,17.43285124
f_006.jpg,18.71094925
f_007.jpg,18.68512111
f_008.jpg,20.93663912
f_009.jpg,18.81214727
f_010.jpg,20.42941836
f_011.jpg,22.14532872
f_012.jpg,22.94213045
f_013.jpg,23.51020408
f_014.jpg,19.37919743
f_015.jpg,20.82999519
f_016.jpg,24.22145329
f_017.jpg,19.77769867
f_018.jpg,18.90690102
f_019.jpg,19.83471074
f_020.jpg,19.47340663
f_021.jpg,18.71094925
f_022.jpg,21.20844875
f_023.jpg,22.49134948
f_024.jpg,18.71094925
f_025.jpg,18.82711104
f_026.jpg,19.37716263
f_027.jpg,21.453287200000000
f_028.jpg,18.75
f_029.jpg,20.81165453
f_030.jpg,18.49649888
f_031.jpg,20.93663912
f_032.jpg,18.33910035
f_033.jpg,21.8299522
f_034.jpg,22.22906193
f_035.jpg,24.43518667
f_036.jpg,19.88385305
f_037.jpg,24.24242424
f_038.jpg,18.75
f_039.jpg,18.37682515
f_040.jpg,18.21493625
f_041.jpg,17.30612245
f_042.jpg,21.61281179
f_043.jpg,20.71569381
f_044.jpg,18.507766
f_045.jpg,19.15708812
f_046.jpg,17.95918367
f_047.jpg,17.37445287
f_048.jpg,18.77834467
f_049.jpg,19.71332153
f_050.jpg,17.04032878
f_051.jpg,18.68512111
f_052.jpg,21.09619051
f_053.jpg,22.265625
f_054.jpg,23.71184463
f_055.jpg,27.88761707
f_056.jpg,18.10180706
f_057.jpg,19.72103697
f_058.jpg,23.72528616
f_059.jpg,20.703125
f_060.jpg,25.224089000000000
f_061.jpg,18.28571429
f_062.jpg,19.48738275
f_063.jpg,21.453287200000000
f_064.jpg,18.12523512
f_065.jpg,32.46191136
f_066.jpg,17.55561939
f_067.jpg,18.93877551
f_068.jpg,20.19557823
f_069.jpg,19.8791026
f_070.jpg,21.8299522
f_071.jpg,19.921875
f_072.jpg,20.32443826
f_073.jpg,18.16620425
f_074.jpg,20.89795918
f_075.jpg,20.28479857
f_076.jpg,20.2020202
f_077.jpg,24.96494648
f_078.jpg,21.90758246
f_079.jpg,18.55677322
f_080.jpg,17.67453604
f_081.jpg,21.453287200000000
f_082.jpg,20.89795918
f_083.jpg,19.59645812
f_084.jpg,18.51851852
f_085.jpg,19.37919743
f_086.jpg,20.93663912
f_087.jpg,17.35891933
f_088.jpg,19.84126984
f_089.jpg,21.10726644
f_091.jpg,19.57168128
f_092.jpg,18.46722068
f_093.jpg,18.04270106
f_094.jpg,22.37567995
f_095.jpg,20.56932966
f_096.jpg,19.48696145
f_097.jpg,18.42403628
f_098.jpg,19.72318339
f_099.jpg,17.63265306
f_100.jpg,21.04804761
f_101.jpg,22.93975069
f_102.jpg,22.40587695
f_103.jpg,19.75308642
f_104.jpg,18.81892431
f_105.jpg,20.3125
f_106.jpg,18.85813149
f_107.jpg,20.2020202
f_108.jpg,18.62138619
f_109.jpg,20.54988662
f_110.jpg,21.50188649
f_111.jpg,19.26530612
f_112.jpg,18.41565028
f_113.jpg,20.17714852
f_114.jpg,19.97918835
f_115.jpg,19.72318339
f_116.jpg,20.56932966
f_117.jpg,17.87481247
f_118.jpg,23.53036634
f_119.jpg,17.78324955
f_120.jpg,21.55102041
f_121.jpg,21.8299522
f_122.jpg,18.71094925
f_123.jpg,20.69049454
f_124.jpg,18.42403628
f_125.jpg,19.46740129
f_126.jpg,18.37682515
f_127.jpg,17.35891933
f_128.jpg,19.47714681
f_129.jpg,22.07107788
f_130.jpg,21.50188649
f_131.jpg,19.84126984
f_132.jpg,19.13265306
f_133.jpg,19.48696145
f_134.jpg,17.55561939
f_135.jpg,20.06920415
f_136.jpg,19.03114187
f_137.jpg,21.3577956
f_138.jpg,19.10009183
f_139.jpg,21.45357371
f_140.jpg,22.65625
f_141.jpg,17.63265306
f_142.jpg,21.09375
f_143.jpg,17.41907389
f_144.jpg,55.09641873
f_145.jpg,21.10687755
f_146.jpg,19.37716263
f_147.jpg,19.37919743
f_148.jpg,18.30576947
f_149.jpg,19.70796381
f_150.jpg,17.78970694
f_151.jpg,19.48696145
f_152.jpg,17.59259259
f_153.jpg,16.65306122
f_154.jpg,18.42403628
f_155.jpg,19.48696145
f_156.jpg,23.0256846
f_157.jpg,19.59183673
f_158.jpg,20.04744562
f_159.jpg,19.95935549
f_160.jpg,22.64086462
f_161.jpg,22.15102251
f_162.jpg,19.04507334
f_163.jpg,20.56932966
f_164.jpg,18.6122449
f_165.jpg,32.07591299
f_166.jpg,20.01549587
f_167.jpg,19.8791026
f_168.jpg,20.06920415
f_169.jpg,24.84098009
f_170.jpg,22.31327843
f_171.jpg,19.48696145
f_172.jpg,19.37716263
f_173.jpg,20.70081674
f_174.jpg,21.46193662
f_175.jpg,19.04507334
f_176.jpg,22.265625
f_177.jpg,19.75308642
f_178.jpg,21.07719523
f_179.jpg,21.20844875
f_180.jpg,19.15708812
f_181.jpg,19.83471074
f_182.jpg,21.19274242
f_183.jpg,20.2020202
f_184.jpg,21.75044616
f_185.jpg,21.79820239
f_186.jpg,23.72528616
f_187.jpg,22.50692521
